NOMREG;NOMDEP;DATEAPPELLATION;FERME;ANNREOUV;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES;latitude;longitude;result_address;result_score;result_type;result_id
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Villa-Musée Jean-Honoré Fragonard;23, Boulevard Fragonard;06130;GRASSE;www.museesdegrasse.com;1er janvier, 1er mai, 25 décembre - 3 dernières semaines de Novembre;Ouvert de mai à septembre (été) de 10h à 19h et d'octobre à avril (hiver) de 11h à 18h;;43.65674;6.921089;23 Boulevard Fragonard 06130 Grasse;0.93;housenumber;06069_1880_25e6f5
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;18 octobre 2008;;Musée International de la Parfumerie;2, Boulevard du Jeu de Ballon;06130;GRASSE;www.museesdegrasse.com;1er janvier, 1er mai, 25 décembre - Novembre;Ouvert de mai à septembre (été) de 10h à 19h et d'octobre à avril (hiver) de 11h à 18h;samedi;43.658385;6.922;2 Boulevard du Jeu de Ballon 06130 Grasse;0.93;housenumber;06069_2360_2eab28
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée d'Art et d'Histoire de Provence;2, Rue Mirabeau;06130;GRASSE;www.museesdegrasse.com;3 dernières semaines de Novembre - 1er janvier, 1er mai, 25 décembre;Ouvert de mai à septembre de 10h à 19h et octobre à avril de 11h et 18h;;43.657615;6.922508;2 Rue Mirabeau 06130 Grasse;0.93;housenumber;06069_2910_95ccf1
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;13/12/2006;OUI;25 Juin 2011;;Musée Bonnard;16 bd Sadi Carnot;06110;LE CANNET;www.museebonnard.fr;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mardi au dimanche de la mi-octobre à mi-avril de 10h à 18h et de mi-avril à mi-octobre de 11h à 20h;Jeudi jusqu'à 20h ou 21h selon saison;43.576273;7.019853;16 Boulevard Sadi Carnot 06110 Le Cannet;0.73;housenumber;06030_0300_641446
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée des Beaux-Arts;3, Avenue de la Madone;06500;MENTON;Site de la ville;1er janvier, 1er mai, 11 novembre, 25 décembre;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h;;43.766659;7.4884;3 Avenue de la Madone 06500 Menton;0.93;housenumber;06083_0900_d94f3d
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;Novembre 2011;;Musée Jean Cocteau Collection Séverin Wunderman;2, Quai de Monléon;06500;MENTON;http://museecocteaumenton.fr;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;;43.775097;7.506512;2 Quai de Monleon 06500 Menton;0.92;housenumber;06083_0980_01c7e8
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée de Préhistoire Régionale;Rue Lorédan Larchey;06500;MENTON;Site de la ville;1er janvier, 1er mai, 1er novembre et 25 décembre;Ouvert du mercredi au lundi de 10h à 12h et de 14h à 18h;;43.77648;7.503609;Rue Loredan Larchey 06500 Menton;0.92;street;06083_0870_d200a6
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Muséum d'Histoire Naturelle;60  Boulevard Risso;06300;NICE;www.mhnnice.org ou www.nice-coteazur.org;Certains jours fériés;Ouvert du mardi au dimanche de 10h à 18h;;43.701924;7.279572;60 Boulevard Risso 06300 Nice;0.94;housenumber;06088_5490_31dbfe
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée Départemental des Arts Asiatiques;405, Promenade des Anglais - Arénas;06200;NICE;www.arts-asiatiques.com;1er janvier, 1er mai et 25 décembre;Ouvert du mercredi au lundi de mai à mi-octobre de 10h à 18h et de mi-octobre à avril de 10h à 17h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;1er juin 2007;;Musée Matisse;164, Avenue des Arènes de Cimiez;06000;NICE;www.musee-matisse-nice.org;1er janvier, dimanche de Pâques, 1er mai et 25 décembre;Ouvert de 10h à 18h du mercredi au lundi;;43.720041;7.276769;164 Avenue des Arènes de Cimiez 06000 Nice;0.94;housenumber;06088_0325_fcab4f
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée d'Art Moderne et d'Art Contemporain;Promenade des Arts;06300;NICE;www.mamac-nice.org;1er janvier, le dimanche de Pâques, le 1er mai, le 25 décembre;Ouvert du mardi au dimanche de 10 h à 18 h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;06/01/2002;NON;Début 2005;;Musée National Message Biblique Marc Chagall;Avenue du Docteur Menard;06000;NICE;www.musees-nationaux-alpesmaritimes.fr;1er janvier, 1er mai, 25 décembre;Ouvert de novembre à avril de 10 h à 17 h et de mai à octobre de 10 h à 18 h;;43.70931;7.268731;Avenue Docteur Menard 06000 Nice;0.86;street;06088_2055_c67d61
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée du Vieux-Logis de Nice;59, Avenue Saint Barthélémy;06000;NICE;Site de la ville de Nice;1er janvier, le dimanche de Pâques, 1er mai, 25 décembre;Ouvert le mercredi  de 15h à 18h;;43.720727;7.255101;59 Avenue de Saint-Barthélemy 06100 Nice;0.79;housenumber;06088_XXXX_632259
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;1er mars 2008;;Musée d'Art et d'Histoire;65, Rue de France;06000;NICE;http://www.nice.fr/mairie_nice_1489.html;1er janvier, le dimanche de Pâques, 1er ami, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;;43.695672;7.259251;65 Rue de France 06000 Nice;0.94;housenumber;06088_2595_d9a0fc
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;06/01/2002;NON;;;Musée des Beaux-Arts Jules Chéret;33, Avenue des Baumettes;06000;NICE;www.musee-beaux-arts-nice.org;1er janvier, dimanche de Pâques, 1er mai, 25 décembre;Ouvert du mardi au dimanche de 10h à 18h;;43.694886;7.248937;33 Avenue des Baumettes 06000 Nice;0.94;housenumber;06088_0660_2bec24
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée d'Art Naïf Anatole Jakovsky;"Château Ste Hélène
Avenue de Fabron";06200;NICE;Site de la ville : www.nice.fr/Culture/Musees-et-expositions/Musee-d-Art-Naif;1er janvier, Dimanche de Pâques, 1er mai, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;;43.69582;7.215225;Avenue de Fabron 06200 Nice;0.56;street;06088_2370_f11950
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée Archéologique - Site de  Cimiez;"Site de Cimiez
160, Avenue des Arènes";06000;NICE;www.musee-archeologique-nice.org/ ou www.nice-coteazur.org;1er janvier, dimanche de Pâques, 1er mai, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;;43.719221;7.275115;160 Avenue des Arènes de Cimiez 06000 Nice;0.85;housenumber;06088_0325_fcab4f
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée du Palais Lascaris;15, Rue Droite;06300;NICE;http://www.nice.fr/mairie_nice_131.html;1er janvier, le jour de Pâques, 1er mai, 25 décembre;Ouvert du mercredi au lundi de 10h à 18h;;43.697686;7.27733;15 Rue Droite 06300 Nice;0.94;housenumber;06088_2095_dddf47
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée Archéologique - Site de Terra Amata;25, Boulevard Carnot;06364;NICE Cedex 04;www.musee-archeologique-nice.org;1er janvier, 1er mai, dimanche de Pâques, 25 décembre;Ouvert du mardi au dimanche de 10h à 18h. Ouvert le lundi pour les groupes;;43.698046;7.288686;25 Boulevard Carnot 06300 Nice;0.61;housenumber;06088_1145_ea8bc6
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;19/04/2004;NON;2014;;Musée National du Sport;"Boulevard des jardiniers
Stade Allianz-Riviera
CS 43152";06203;Nice Cedex 3;www.museedusport.fr;Ouvert du mardi au dimanche de 11h à 17h.;;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Ecomusée du Pays de la Roudoule;Place des Tilleuls;06260;PUGET-ROSTANG;www.ecomusee-roudoule.fr;Mi-décembre à mi-janvier;Ouvert de mai à septembre du mardi au dimanche de 10h à 12h et 14h à 18h, d'octobre à avril du mardi au vendredi de 10h  à 12h et 14h à 18h sur rendez-vous le week-end;;43.973912;6.918815;Place des Tilleuls 06260 Puget-Rostang;0.91;street;06098_XXXX_1a61d0
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée Départemental des Merveilles;Avenue du 16 Septembre 1947;06430;TENDE;www.museedesmerveilles.com;Du 12 au 24 mars, du 13 au 25 novembre, le 25 décembre, le 1er janvier et le 1er mai;Ouvert du 2 mai au 15 octobre de 10h à 18h30 et du 16 octobre au 30 avril de 10h à 17h;;44.088882;7.593204;Avenue du 16 Septembre 1947 06430 Tende;0.92;street;06163_1060_d06249
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musée Magnelli, Musée de la Céramique;Place de la Libération;06220;VALLAURIS;www.vallauris-golfe-juan.fr/musee.php;;Ouvert Du 15 juin au 15 septembre de 10h à 12h et de 14h à 18h et du 16 septembre au 14 juin de 10h à 12h et de 14h à 17h - en juillet-août de 10h à 12h30 et de 14h à 18h30;;43.579881;7.053064;Place de la Libération du 24 Août 1944 06220 Vallauris;0.65;street;06155_XXXX_4006e9
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;06/01/2002;NON;;;Musée Picasso la guerre et la paix à Vallauris;Place de la Libération;06220;VALLAURIS;www.musees-nationaux-alpesmaritimes.fr ou www.musee-picasso-vallauris.fr;1er janvier, le 1er mai,  le 1er novembre, le 11 novembre et le 25 décembre;Ouvert du 15 juin au 14 septembre de 10h à 12h15 et de 14h à 18h - du 15 septembre au 14 juin de 10h à 12h15 et de 14h à 17h;;43.579881;7.053064;Place de la Libération du 24 Août 1944 06220 Vallauris;0.65;street;06155_XXXX_4006e9
PROVENCE-ALPES-CÔTE D'AZUR;ALPES-MARITIMES;01/02/2003;NON;;;Musées de la Citadelle;Citadelle de Villefranche sur Mer;06230;VILLEFRANCHE-SUR-MER;www.villefranche-sur-mer.org;Novembre - 1er janvier, 1er mai, 14 juillet matin, 15 août matin, et le 25 décembre;Ouvert d'octobre à mai de 10h à 12h et de 14h à 17h30, et de juin à septembre de 10h à 12h et de 15h à 18h30, en juillet-août de 10h à 12h et de 14h30 à 19h;;43.701093;7.311425;La Citadelle 06230 Villefranche-sur-Mer;0.52;locality;06159_B004_6a70ba
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;;;Musée du Parlement de Provence et du Vieil Aix;"Hôtel Estienne-de-Saint-Jean
17, Rue Gaston de Saporta";13100;AIX-EN-PROVENCE;www.mairie-aixenprovence.fr/Musee-du-Vieil-Aix;Jours fériés;Ouvert du mercredi au lundi de 13h30 à 17h du 16 octobre au 15 avril, de 13h30 à 17h et du 16 avril au 15 octobre de 10h à 12h30 et de 13h30 à 18h;;43.530857;5.447432;17 Rue Gaston de Saporta 13100 Aix-en-Provence;0.58;housenumber;13001_1210_964add
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;4 Mars 2006;;Musée Granet;Place Saint-Jean de Malte;13100;AIX-EN-PROVENCE;www.museegranet-aixenprovence.fr;1er janvier, 1er mai, 25 décembre;"Ouvert hors expo du mardi au dimanche de 12h à 18h d’octobre à mai, de 11h à 19h de juin à septembre
Tous les jours de 9h à 19h, les jeudi de 12h à 23h + le samedi jusqu’à 20h en août et septembre";jeudi de 12h à 23h;43.49437;5.411084;Place Saint-Jean de Malte 13100 Aix-en-Provence;0.93;street;13001_2750_bc7fc3
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;Inconnue;;Musée Paul Arbaud;2 bis rue du Quatre-Septembre;13100;AIX-EN-PROVENCE;www.academiedaix.org;;Ouvert du mardi au samedi de 14h à 17h. Visite de groupe de préférence le matin sur rdv;;43.525307;5.450165;Rue du 4 Septembre 13100 Aix-en-Provence;0.67;street;13001_XXXX_92fd20
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;06/01/2002;NON;;;Muséum d'Histoire Naturelle;6, Rue Espariat;13100;AIX-EN-PROVENCE;www.museum-aix-en-provence.org;1er janvier, 1er mai,  25 décembre;Ouvert tous les jours de 10h à 12h et de 13h à 17h;;43.528026;5.448883;6 Rue Espariat 13100 Aix-en-Provence;0.93;housenumber;13001_0950_d9764b
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée du Pavillon de Vendôme;13, Rue de la Molle;13100;AIX-EN-PROVENCE;www.mairie-aixenprovence.fr/Pavillon-Vendome ou www.museum-aix-en-provence.org;Janvier - 1er mai, 25 et 26 décembre;Ouvert du 15 mars au 15 octobre du mercredi au lundi de 10h à 12h30 et de 13h30 à 18h et du 16 octobre au 14 avril de 13h30 à 17h;;43.531176;5.442093;13 Rue de la Molle 13100 Aix-en-Provence;0.93;housenumber;13001_1990_4c53e6
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée- Atelier de Paul Cézanne;9, Avenue Paul Cézanne;13090;AIX-EN-PROVENCE;www.atelier-cezanne.com;1er janvier, 1er mai, 25 décembre;Ouvert de lundi à dimanche de 10h à 12h et de 14h à 17h jusqu'à 18h de juin à septembre;;43.537816;5.446601;9 Avenue Paul Cézanne 13090 Aix-en-Provence;0.95;housenumber;13001_2210_45031f
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée des Tapisseries;"Ancien Palais de l'Archevêché
Place des Martyrs-de-la-Résistance";13100;AIX-EN-PROVENCE;;Janvier, 1er mai, 25 décembre;Ouvert du 15 mars au 15 octobre de 10h à 12h30 et de 13h30 à 18h et du 16 octobre au 14 avril de 13h30  à 17h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;2014;;Muséon Arlaten;29, Rue de la République;13200;ARLES;www.museonarlaten.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert en septembre, avril et mai de 9h30 à 12h et de 14h à 17h30 d'octobre à mars de 9h30 à 12h et de 14h à 16h30 de juin à août de 9h30 à 12h30 et de 14h à 18h;;43.676298;4.627512;Place de la République 13200 Arles;0.72;street;13004_4000_762c03
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;2014;;Musée Camarguais;Mas du Pont de Rousty;13200;ARLES;www.parc-camargue.fr;1er janvier, 1er mai, 25 décembre;Ouvert d'octobre à mars du mercredi au lundi de 10h à 12h30 et de 13h à 17h et d'avril à septembre de 9h à 12h30 et de 13h à 18h;;43.623694;4.529959;Mas du Pont de Rousty 13200 Arles;0.92;locality;13004_B432_27d688
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Réattu;10, Rue du Grand Prieuré;13200;ARLES;www.museereattu.arles.fr;1er janvier, 1er mai, 1er novembre, 25 décembre;Ouvert du mardi au dimanche de juillet à septembre de 10h à 19h et d'octobre à juin de 10h à 12h30 et de 14h à 18h30;;43.679186;4.627903;10 Rue du Grand Prieuré 13200 Arles;0.93;housenumber;13004_1980_b00ad5
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Départemental de l'Arles Antique;"Presqu'île du Cirque Romain
B.P. 205";13635;ARLES Cédex;www.arles-antiques.cg13.fr;;Ouvert du mercredi au lundi de 10h à 18h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;21/01/2011;OUI;7 mai 2014;;Musée de la Légion Etrangère;"Quartier Vienot - DHPLE
B.P. 21355";13784;AUBAGNE Cedex;http://samle.legion-etrangere.com;;Ouvert du 1er octobre au 31 mai, les mercredi, samedi et dimanche de 10h à 12h et de 14h à 18h, du 1er juin au 30 septembre  mardi, mercredi vendredi samedi dimanche de 10h à 12h et de 15h à 19h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Municipal Méditerranéen de Cassis A.T.P.;Rue Xavier-D'Authier;13260;CASSIS;Site de la ville - www.cassis.fr;;Ouvert d'octobre à mai du mercredi au samedi de 10h à 12h30 et de 14h30 à 17h30 et de juin à septembre du mercredi au samedi de 10h à 12h30 et de 14h à 18h;;43.214464;5.540037;Rue Xavier d'Authier 13260 Cassis;0.91;street;13022_XXXX_865170
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Alphonse Daudet;Avenue des Moulins;13390;FONTVIEILLE;Site de la ville - www.fontvieille.provence.com;Janvier;Ouvert de 9h à 18h tous les jours du 1er février au 31 décembre;;43.728918;4.717172;Avenue des Baux 13990 Fontvieille;0.58;street;13038_0035_3dcd09
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;;;Musée Archéologique d'Istres René Beaucaire;4, Place José Coto;13800;ISTRES;www.ouestprovence.fr;1er mai, 1er janvier, 25 décembre;Ouvert du lundi au samedi du 1er avril au 30 septembre de 14h à 18h et du 1er octobre au 31 mars de 14h à 18h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Ciotaden;1, Quai Ganteaume;13600;LA CIOTAT;www.museeciotaden.org;;Ouvert du mercredi au lundi de septembre à juin de 15h à 18h et en  juillet-août de 16h à 19h, pour les jours fériés se renseigner;;43.173755;5.60973;1 Quai Ganteaume 13600 La Ciotat;0.92;housenumber;13028_0670_3e5406
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Folklorique du Vieux Lambesc;2, rue du Jas;13410;LAMBESC;www.museelambesc.free.fr;;Ouvert le samedi de 10h à 12h et le dimanche de 15h à 18h;;43.651927;5.261964;2 Rue du Jas 13410 Lambesc;0.92;housenumber;13050_0380_5e2fc3
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée d'Histoire et d'Archéologie des Baux-de-Provence;Ilot Post Tenebra Lux;13520;LES BAUX DE PROVENCE;;;Ouvert en juillet et tous les mercredis;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Fondation Louis Jou;"Grand-Rue Frédéric Mistral
Le Village";13520;LES-BAUX-DE-PROVENCE;http://fondationlouisjou.pagesperso-orange.fr/LouisJou.html;Fermé de mi-décembre à fin janvier;Ouvert sur rendez-vous téléphonique ou en fonction des horaires affichés du jeudi au dimanche de 11h à 17h30 de fin janvier à mars, d'avril à octobre de 11h à 13h et de 13h30 à 18h, de novembre à mi-décembre de 11h à 17h30;;43.744253;4.79527;Grand-Rue Frédéric Mistral 13520 Les Baux-de-Provence;0.75;street;13011_0066_102bb4
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée Frédéric Mistral;11, avenue Lamartine;13910;MAILLANE;www.maillane.fr/tourisme/musee.php;1er janvier, 1er et 8 mai, Ascencion, 15 août, 1er et 11 novembre, 25 décembre;Ouvert du mardi au dimanche d'avril à septembre de 9h30 à 11h30 et de 13h à 18h et d'octobre à mars de 10h à 11h30 et de 13h à 16h30. En hiver visites sur rdv, sauf pendant le W-E et les vacances scolaires;;43.831079;4.782653;11 Avenue Lamartine 13910 Maillane;0.91;housenumber;13052_0155_df9547
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;2013;;Musée de la Mode;11 , Rue La Canebière;13001;MARSEILLE;Site de la ville - www.mairie-marseille.fr - http://www.espacemodemediterranee.com/;Jours fériés;Ouvert du mardi au dimanche de 11h à 18h de juin à septembre et de 10h à 17h d'octobre à mai;;43.295788;5.375807;11 La Canebière 13001 Marseille;0.84;housenumber;13201_XXXX_0a0ad5
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;;NON;Juin 2013;;Musée des Civilisations de l'Europe et de la Méditerranée;7 Promenade Robert Laffont;13002;MARSEILLE;http://www.mucem.org;;Ouvert du mercredi au lundi de 11h à 18h du 1er novembre au 30 avril, de 11h à 19h du 1er septembre au 31 octobre, du 2 mai au 4 juillet et de 9h à 20h du 5 juillet au 31 août;Vendredi jusqu'à 22h du 2 mai au 31 octobre;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;14 Juin 2013;;Musée Borély;"134, Avenue Clot-Bey
Château Borély";13008;MARSEILLE;www.marseille.fr/siteculture/les-lieux-culturels/musees/musee-borely;1er janvier, 1er mai, 1er novembre, 25 et 26 décembre;Ouvert du mardi au dimanche de 10h à 18h et les lundis de Pâques et de Pentecôte;;43.255924;5.382309;134 Avenue Clôt Bey 13008 Marseille;0.67;housenumber;13208_2370_e7e39a
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée des Docks Romains;10, Place Vivaux;13002;MARSEILLE;Site de la ville;1er janvier, 1er mai, 1er novembre et 2­5 décembre;Ouvert du mardi au dimanche de 10h à 18h;;43.296541;5.367959;Place Vivaux 13002 Marseille;0.85;street;13202_9629_32e173
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;12 septembre 2013;;Musée d'Histoire de Marseille;"Centre Bourse
Square Belsunce";13001;MARSEILLE;www.mairie-marseille.fr;1er janvier, 1er mai, 1er novembre, 25 décembre ainsi que le 26 décembre;Ouvert du mardi au dimanche  de 10h à 18h;;;;;;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;OUI;Pas d'info;;Cabinet des Monnaies et Médailles de Marseille;"10, Rue Clovis Hugues
Archives Municipales Palais des Beaux-Arts";13001;MARSEILLE;www.marseille.fr/siteculture/jsp/site/Portal.jsp?page_id=52;;Ouvert du mardi au vendredi de 9h à 12h et de 13h à 17h;;43.311254;5.384295;10 Rue Clovis Hugues 13003 Marseille;0.41;housenumber;13203_2373_3bbcb7
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée d'Archéologie Méditerranéenne;"Centre de la Charité
2, rue de la Charité";13002;MARSEILLE;Site de la ville;1er janvier, 1ermai, 1ernovembre, 25 décembre;Ouvert du mardi au dimanche  de 10h à 18h;;43.300162;5.367615;2 Rue de la Charité 13002 Marseille;0.59;housenumber;13202_2060_2601f3
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;01/02/2003;NON;;;Musée d'Arts Africains, Océaniens, Amérindiens;"Centre de la Vieille Charité
2, rue de la Charité";13002;MARSEILLE;www.mairie-marseille.fr/vivre/culture/musees.htm;1er janvier, 1er mai, 1er novembre et 2­5 décembre;Ouvert du mardi au dimanche de 10h à 18h;;43.300162;5.367615;2 Rue de la Charité 13002 Marseille;0.51;housenumber;13202_2060_2601f3
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;06/01/2002;OUI;2013;;Musée des Beaux-Arts de Marseille;"Palais Longchamp
Aile gauche";13004;MARSEILLE;www.marseille.fr;1er janvier, 1er mai, 1er novembre, 25 et 26 décembre;Ouvert du mardi au dimanche de 10h à 18h;;;;;;;
